delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_status,delivery_cost
18415,ecom express,cosmetics,scooter,standard,west,cold,198,24.21,Delivered,1062.63
18416,dhl,fragile items,van,same day,west,stormy,216.8,38.87,Delayed,1300.61
18417,ekart,electronics,ev bike,two day,south,stormy,168.8,14.41,Delivered,887.23
18418,ekart,clothing,van,same day,west,cold,182.6,15.16,Delivered,1058.48
18419,ekart,pharmacy,ev bike,same day,central,cold,56.6,2.14,Delivered,389.42
18420,xpressbees,fragile items,van,standard,central,clear,76.6,44.66,Delivered,516.98
18421,delhivery,automobile parts,van,two day,west,clear,162.6,12.59,Delivered,850.77
18422,ecom express,fragile items,scooter,two day,west,stormy,87.2,49.52,Delivered,585.64
18423,xpressbees,automobile parts,bike,express,west,stormy,68.3,39.98,Delayed,511.44
18424,dhl,fragile items,bike,express,north,hot,234.4,41.1,Delayed,1345.3
18425,xpressbees,documents,scooter,same day,south,rainy,185.2,6.79,Delivered,1046.37
18426,blue dart,pharmacy,truck,standard,central,foggy,31.6,30.58,Delivered,249.74
18427,dhl,pharmacy,bike,standard,north,foggy,251.8,5.21,Delivered,1274.63
18428,delhivery,groceries,van,standard,south,hot,160.4,10.06,Delivered,832.18
18429,blue dart,fragile items,bike,standard,central,stormy,225.7,49.48,Delivered,1276.94
18430,delhivery,cosmetics,van,two day,west,hot,164.8,13.62,Delivered,864.86
18431,amazon logistics,furniture,scooter,same day,south,foggy,142.9,35.44,Delayed,920.82
18432,xpressbees,furniture,scooter,same day,east,hot,213.6,27.54,Delivered,1250.62
18433,ecom express,fragile items,truck,standard,west,clear,142.6,17.18,Delivered,764.54
18434,ecom express,clothing,ev van,express,south,clear,192.9,43.95,Delayed,1146.35
18435,ecom express,clothing,truck,two day,central,foggy,170.7,42.14,Delivered,979.92
18436,ecom express,groceries,scooter,same day,east,stormy,215.2,40.91,Delayed,1298.73
18437,delhivery,clothing,ev van,standard,central,rainy,235.3,48.13,Delivered,1320.89
18438,amazon logistics,furniture,ev van,two day,west,rainy,212.5,20.83,Delivered,1124.99
18439,xpressbees,groceries,ev bike,same day,north,stormy,276.7,17.93,Delayed,1537.29
18440,blue dart,furniture,scooter,express,central,clear,281.9,41.13,Delayed,1582.89
18441,blue dart,furniture,scooter,same day,north,rainy,33.5,23.34,Delivered,337.52
18442,ecom express,automobile parts,ev van,express,central,foggy,183.5,47.06,Delayed,1108.68
18443,amazon logistics,documents,ev van,same day,north,stormy,175.2,1,Delivered,979
18444,ekart,groceries,van,express,central,clear,15,26.53,Delivered,204.59
18445,delhivery,cosmetics,van,express,east,hot,115.9,4.39,Delivered,642.67
18446,dhl,documents,truck,standard,north,clear,80.3,47.38,Delivered,543.64
18447,delhivery,pharmacy,ev van,standard,south,foggy,126.6,20.46,Delivered,694.38
18448,xpressbees,automobile parts,scooter,two day,north,cold,231.7,43.78,Delivered,1289.84
18449,dhl,groceries,ev bike,standard,east,cold,87.6,23.4,Delivered,508.2
18450,delhivery,documents,ev van,standard,south,cold,277.4,39.33,Delivered,1504.99
18451,ecom express,clothing,scooter,express,west,hot,264.1,15.58,Delayed,1417.24
18452,amazon logistics,electronics,scooter,standard,central,rainy,190.2,15.59,Delivered,997.77
18453,ecom express,documents,bike,express,south,stormy,296,40.11,Delayed,1632.7206
18454,ecom express,fragile items,ev bike,standard,north,clear,5.3,2.05,Delivered,95.6674
18455,delhivery,documents,scooter,express,north,cold,105.9,10.46,Delayed,610.88
18456,xpressbees,automobile parts,bike,standard,west,foggy,75.2,7.52,Delivered,398.56
18457,amazon logistics,automobile parts,truck,two day,west,clear,43.5,34.02,Delivered,319.56
18458,amazon logistics,cosmetics,truck,express,central,clear,230.5,22.25,Delayed,1269.25
18459,ekart,automobile parts,bike,standard,north,clear,153.6,43.37,Delivered,898.11
18460,dhl,groceries,ev bike,two day,east,foggy,277,20.45,Delivered,1446.35
18461,ecom express,automobile parts,truck,two day,north,rainy,119.5,41.45,Delivered,721.85
18462,delhivery,furniture,van,standard,north,hot,287.8,14.32,Delivered,1481.96
18463,shadowfax,electronics,van,standard,east,hot,191.9,24.28,Delivered,1032.34
18464,amazon logistics,fragile items,truck,standard,north,rainy,110.9,24.12,Delivered,626.86
18465,amazon logistics,automobile parts,ev bike,express,north,clear,195.2,35.83,Delayed,1133.49
18466,shadowfax,fragile items,ev bike,express,west,hot,266.6,36.26,Delayed,1491.78
18467,xpressbees,groceries,van,two day,south,clear,17.8,17.81,Delivered,142.43
18468,ecom express,electronics,truck,two day,south,cold,131.3,33.21,Delivered,756.13
18469,xpressbees,pharmacy,scooter,two day,central,rainy,16.7,23.24,Delivered,153.22
18470,blue dart,fragile items,scooter,two day,east,clear,187.7,38.64,Delivered,1054.42
18471,ekart,fragile items,ev van,standard,north,hot,4.8,47.65,Delivered,166.95
18472,ekart,pharmacy,van,two day,north,stormy,154.6,10.88,Delivered,805.64
18473,dhl,fragile items,scooter,same day,east,cold,59.8,29.44,Delivered,487.32
18474,dhl,electronics,ev bike,standard,central,clear,59.8,45.14,Delivered,434.42
18475,blue dart,pharmacy,ev bike,two day,north,foggy,222.8,33.43,Delivered,1214.29
18476,xpressbees,electronics,scooter,same day,central,stormy,52,2.29,Delivered,366.87
18477,delhivery,cosmetics,scooter,two day,east,rainy,18.2,20.5,Delivered,152.5
18478,amazon logistics,electronics,truck,same day,west,clear,116.8,16.04,Delivered,732.12
18479,shadowfax,pharmacy,ev van,two day,east,clear,135,45.26,Delivered,810.78
18480,ecom express,automobile parts,bike,standard,east,foggy,105.8,27.21,Delivered,610.63
18481,delhivery,clothing,scooter,same day,south,stormy,155.6,9.68,Delivered,907.04
18482,ekart,groceries,ev van,same day,south,foggy,110.1,24.7,Delivered,724.6
18483,ecom express,electronics,ev bike,two day,west,stormy,89.2,32.53,Delivered,543.59
18484,fedex,cosmetics,truck,same day,north,cold,152.2,19.08,Delivered,918.24
18485,shadowfax,automobile parts,van,standard,west,clear,10.4,7.45,Delivered,95.6674
18486,delhivery,electronics,van,same day,central,rainy,7.3,20.64,Delivered,198.42
18487,xpressbees,furniture,scooter,standard,east,stormy,262.1,6,Delivered,1328.5
18488,ekart,fragile items,ev bike,standard,east,clear,199.6,43.88,Delivered,1129.64
18489,ecom express,electronics,truck,same day,central,foggy,103.8,29.51,Delayed,707.53
18490,dhl,furniture,ev bike,express,north,clear,106.1,3.82,Delivered,591.96
18491,blue dart,clothing,ev van,express,west,clear,107.6,32.65,Delayed,685.95
18492,shadowfax,automobile parts,bike,same day,west,clear,259.7,22.26,Delayed,1465.28
18493,fedex,furniture,ev van,standard,south,clear,291.6,11.93,Delivered,1493.79
18494,fedex,furniture,scooter,standard,central,stormy,90.8,10.05,Delivered,484.15
18495,ecom express,automobile parts,scooter,express,east,stormy,209.8,0.67,Delayed,1099.78
18496,dhl,fragile items,van,standard,south,cold,75.4,17.29,Delivered,428.87
18497,dhl,documents,scooter,same day,south,cold,221.4,45.16,Delivered,1342.48
18498,shadowfax,pharmacy,van,same day,west,stormy,285.3,18.18,Delayed,1581.04
18499,blue dart,documents,ev bike,two day,central,cold,12,36.34,Delivered,169.02
18500,amazon logistics,furniture,scooter,standard,central,stormy,20.1,1.64,Delivered,105.42
18501,ekart,fragile items,truck,same day,central,cold,239.1,27.95,Delivered,1379.35
18502,ekart,automobile parts,van,standard,north,stormy,136.3,37.26,Delivered,793.28
18503,delhivery,automobile parts,scooter,same day,west,cold,167,43.1,Delivered,1064.3
18504,dhl,furniture,bike,standard,central,rainy,117.5,17.75,Delivered,640.75
18505,shadowfax,automobile parts,ev van,same day,south,cold,17.2,12.05,Delivered,222.15
18506,xpressbees,automobile parts,bike,standard,east,cold,121.4,19.02,Delivered,664.06
18507,ecom express,furniture,truck,standard,north,clear,45.5,8.09,Delivered,251.77
18508,amazon logistics,electronics,scooter,express,west,cold,98,26.71,Delivered,620.13
18509,ekart,clothing,ev van,express,east,foggy,52.6,4.74,Delayed,327.22
18510,amazon logistics,pharmacy,bike,two day,north,clear,256.9,26.93,Delivered,1365.29
18511,blue dart,fragile items,van,standard,north,hot,75.8,19.65,Delivered,437.95
18512,blue dart,automobile parts,truck,two day,south,rainy,175.7,45.13,Delivered,1013.89
18513,dhl,documents,ev van,express,west,hot,295.6,38.25,Delayed,1632.7206
18514,fedex,automobile parts,bike,standard,east,stormy,297,6.8,Delivered,1505.4
18515,blue dart,fragile items,ev bike,two day,east,stormy,196.8,46.94,Delivered,1124.82
18516,ecom express,furniture,bike,same day,south,cold,93.3,40.74,Delivered,688.72
18517,ekart,groceries,scooter,two day,west,hot,151.9,38.31,Delivered,874.43
18518,dhl,furniture,ev van,standard,east,stormy,152.6,15.26,Delivered,808.78
18519,shadowfax,cosmetics,van,express,south,rainy,263.1,32.58,Delayed,1463.24
18520,dhl,fragile items,truck,standard,north,foggy,215.7,28.09,Delivered,1162.77
18521,dhl,clothing,van,same day,central,clear,265,2.79,Delayed,1433.37
18522,ecom express,groceries,ev van,two day,west,foggy,5.8,38.55,Delivered,144.65
18523,dhl,clothing,bike,two day,south,clear,292.1,49.33,Delivered,1608.49
18524,blue dart,automobile parts,ev van,two day,south,foggy,205.2,14.73,Delivered,1070.19
18525,xpressbees,groceries,scooter,express,central,clear,279.2,25.89,Delayed,1523.67
18526,xpressbees,documents,truck,express,west,cold,237.6,39.2,Delayed,1355.6
18527,blue dart,clothing,scooter,two day,north,rainy,211.6,45.31,Delivered,1193.93
18528,amazon logistics,electronics,ev bike,two day,north,hot,22.8,0.67,Delivered,115.17
18529,dhl,furniture,ev bike,express,east,clear,44.2,30.39,Delivered,362.17
18530,blue dart,cosmetics,bike,express,west,hot,63.7,34.67,Delivered,472.51
18531,blue dart,documents,scooter,standard,north,clear,147.7,28.82,Delivered,824.96
18532,xpressbees,groceries,ev bike,two day,north,clear,232.4,18.12,Delivered,1216.36
18533,blue dart,pharmacy,truck,standard,west,rainy,71.4,26.27,Delivered,435.81
18534,fedex,groceries,truck,same day,north,rainy,294.2,17.99,Delayed,1624.97
18535,xpressbees,cosmetics,van,express,east,hot,199.8,46.36,Delayed,1188.08
18536,amazon logistics,documents,ev bike,same day,south,hot,222.1,39.61,Delivered,1329.33
18537,fedex,furniture,ev van,two day,central,stormy,270.5,30.37,Delivered,1443.61
18538,ecom express,automobile parts,bike,two day,west,clear,154.6,18.85,Delivered,829.55
18539,ekart,fragile items,ev bike,two day,north,hot,44.4,11.33,Delivered,255.99
18540,amazon logistics,pharmacy,ev van,same day,north,rainy,128.9,13.95,Delayed,786.35
18541,ekart,groceries,scooter,express,east,hot,159.5,20.49,Delayed,908.97
18542,delhivery,automobile parts,van,two day,west,hot,291.3,21.28,Delivered,1520.34
18543,xpressbees,furniture,truck,same day,east,rainy,22.4,13.83,Delivered,253.49
18544,xpressbees,groceries,ev bike,express,south,stormy,99.3,13.8,Delayed,587.9
18545,ecom express,pharmacy,ev bike,two day,north,hot,223.9,27.34,Delivered,1201.52
18546,ecom express,groceries,ev van,two day,central,stormy,211.9,38.36,Delivered,1174.58
18547,delhivery,automobile parts,truck,express,central,foggy,250.8,14.27,Delayed,1346.81
18548,shadowfax,clothing,ev van,two day,south,rainy,287.3,41.74,Delivered,1561.72
18549,xpressbees,electronics,truck,express,east,hot,169.6,30.32,Delivered,988.96
18550,shadowfax,groceries,scooter,express,north,clear,256.5,21.59,Delayed,1397.27
18551,delhivery,automobile parts,ev bike,same day,south,stormy,288.8,36.64,Delayed,1632.7206
18552,delhivery,electronics,van,same day,west,cold,39.9,10.9,Delivered,332.2
18553,xpressbees,fragile items,truck,two day,west,rainy,176.8,30.34,Delivered,975.02
18554,amazon logistics,electronics,truck,two day,south,rainy,136.8,34.92,Delivered,788.76
18555,blue dart,pharmacy,bike,two day,south,stormy,231.6,48.56,Delivered,1303.68
18556,delhivery,furniture,truck,same day,east,stormy,60.7,25.35,Delivered,479.55
18557,dhl,clothing,bike,standard,east,clear,257.7,30.12,Delivered,1378.86
18558,ekart,cosmetics,van,express,west,stormy,134.7,33.17,Delayed,823.01
18559,ecom express,clothing,truck,standard,east,clear,110.3,6.04,Delivered,569.62
18560,ecom express,groceries,truck,standard,west,foggy,215.3,46.05,Delivered,1214.65
18561,shadowfax,pharmacy,bike,same day,south,clear,100,35.07,Delivered,705.21
18562,ecom express,furniture,ev van,express,south,hot,267.2,21.53,Delayed,1450.59
18563,ekart,electronics,ev bike,standard,central,cold,262.8,4.39,Delivered,1327.17
18564,ecom express,furniture,scooter,standard,south,clear,10.7,23.6,Delivered,124.3
18565,fedex,pharmacy,van,standard,central,stormy,55.9,34.59,Delivered,383.27
18566,fedex,furniture,bike,standard,south,foggy,221.1,16.72,Delivered,1155.66
18567,delhivery,cosmetics,van,express,north,clear,162.4,30.27,Delivered,952.81
18568,blue dart,cosmetics,ev bike,same day,south,hot,25.5,11.87,Delivered,263.11
18569,blue dart,clothing,ev van,two day,north,cold,123.6,6.14,Delivered,636.42
18570,fedex,fragile items,truck,express,west,clear,11.6,44.66,Delivered,241.98
18571,blue dart,automobile parts,scooter,same day,central,clear,78.6,10.52,Delivered,524.56
18572,delhivery,fragile items,ev van,standard,east,cold,53.6,31.66,Delivered,362.98
18573,shadowfax,fragile items,truck,standard,central,clear,248,32.46,Delivered,1337.38
18574,amazon logistics,clothing,ev bike,express,central,foggy,257.2,42.27,Delayed,1462.81
18575,delhivery,pharmacy,ev bike,same day,central,cold,247.9,19.16,Delayed,1396.98
18576,shadowfax,furniture,van,standard,west,stormy,9,13.77,Delivered,95.6674
18577,ecom express,automobile parts,bike,standard,south,rainy,224.6,4.73,Delivered,1137.19
18578,dhl,fragile items,truck,same day,west,clear,182,39.58,Delivered,1128.74
18579,blue dart,clothing,ev van,express,south,stormy,206.4,46.06,Delayed,1220.18
18580,delhivery,automobile parts,ev van,express,east,stormy,15.3,20.08,Delayed,186.74
18581,ecom express,cosmetics,ev van,express,west,stormy,62.7,14.71,Delayed,407.63
18582,dhl,furniture,van,two day,east,rainy,63.5,13.34,Delivered,357.52
18583,delhivery,furniture,ev van,standard,east,cold,49.4,45.56,Delivered,383.68
18584,amazon logistics,furniture,bike,same day,south,foggy,172.4,19.79,Delivered,1021.37
18585,amazon logistics,cosmetics,scooter,two day,north,cold,101,36.64,Delivered,614.92
18586,xpressbees,cosmetics,truck,two day,north,cold,137.9,31.12,Delivered,782.86
18587,delhivery,furniture,scooter,standard,north,rainy,216,24.55,Delivered,1153.65
18588,delhivery,automobile parts,bike,express,south,hot,163.9,14.24,Delivered,912.22
18589,blue dart,documents,scooter,two day,north,foggy,137.1,36.45,Delivered,794.85
18590,blue dart,groceries,ev van,two day,central,stormy,272.7,21.98,Delivered,1429.44
18591,fedex,pharmacy,van,two day,west,stormy,191.7,6.9,Delivered,979.2
18592,dhl,clothing,scooter,same day,central,cold,206.3,22.49,Delivered,1198.97
18593,xpressbees,furniture,truck,standard,east,stormy,54.7,44.86,Delivered,408.08
18594,delhivery,fragile items,van,two day,north,rainy,181.3,24.68,Delivered,980.54
18595,xpressbees,cosmetics,van,two day,north,cold,155.2,42.13,Delivered,902.39
18596,ecom express,cosmetics,ev van,same day,south,clear,283,21.6,Delivered,1579.8
18597,blue dart,clothing,truck,standard,west,hot,222.5,1.41,Delivered,1116.73
18598,shadowfax,clothing,bike,two day,central,hot,251.8,24.05,Delivered,1331.15
18599,fedex,groceries,ev van,two day,west,stormy,197.8,1.52,Delivered,993.56
18600,delhivery,documents,bike,two day,east,clear,98.7,10.88,Delivered,526.14
18601,ekart,electronics,ev bike,express,south,foggy,198.8,9.39,Delayed,1072.17
18602,amazon logistics,furniture,bike,two day,north,hot,290.7,12.05,Delivered,1489.65
18603,amazon logistics,cosmetics,scooter,standard,south,cold,97.4,12.02,Delivered,523.06
18604,dhl,cosmetics,ev van,same day,central,stormy,52.1,43.06,Delivered,489.68
18605,delhivery,electronics,scooter,two day,west,foggy,94.4,19.1,Delivered,529.3
18606,ekart,fragile items,ev van,standard,west,rainy,234.1,39.59,Delivered,1289.27
18607,amazon logistics,groceries,scooter,two day,central,foggy,26.7,2.88,Delivered,142.14
18608,shadowfax,clothing,van,same day,south,stormy,279,5.24,Delayed,1510.72
18609,dhl,furniture,ev van,standard,west,cold,214.7,8.75,Delivered,1099.75
18610,delhivery,clothing,ev bike,two day,west,foggy,182.8,15.41,Delivered,960.23
18611,amazon logistics,cosmetics,scooter,standard,west,clear,53.7,1.52,Delivered,273.06
18612,fedex,cosmetics,ev bike,two day,central,rainy,163.7,1.41,Delivered,822.73
18613,fedex,cosmetics,van,two day,central,foggy,5.8,32.77,Delivered,127.31
18614,amazon logistics,clothing,bike,two day,west,hot,170.8,49.39,Delivered,1002.17
18615,shadowfax,groceries,scooter,express,central,stormy,90.4,29.73,Delayed,591.19
18616,ecom express,furniture,scooter,express,west,rainy,161.4,29.07,Delayed,944.21
18617,shadowfax,automobile parts,van,two day,south,cold,109.3,2.48,Delivered,553.94
18618,dhl,furniture,ev van,two day,north,rainy,133.1,35.38,Delivered,771.64
18619,ecom express,pharmacy,truck,standard,central,clear,167.9,36.07,Delivered,947.71
18620,shadowfax,groceries,bike,express,east,hot,286.2,20.76,Delayed,1543.28
18621,xpressbees,documents,truck,express,east,clear,294.9,39.14,Delivered,1632.7206
18622,ekart,fragile items,truck,same day,west,foggy,184.2,26.15,Delivered,1099.45
18623,xpressbees,fragile items,van,two day,north,clear,43.1,1.88,Delivered,221.14
18624,shadowfax,electronics,scooter,express,east,foggy,14.7,0.67,Delivered,124.94
18625,delhivery,furniture,ev bike,two day,west,foggy,297.1,3.97,Delivered,1501.41
18626,ekart,cosmetics,truck,express,east,stormy,189.8,6.32,Delayed,1017.96
